@relation SentiSe

@attribute lab {0,-1,1}
@attribute text string

@data
-1,'Getting the ssrs add-in to install properly was a complete pain. I think it had to do with the fact that we did development on the server prior to installing the ssrs add-in. I ended up un-joining the farm, re-joining it, then installing the component. That got it to work. Then I just had to re-deploy solutions, re-activate features and re-configure my web.config.'
-1,'i am very sad now   NegativeSentiment  '
-1,'we are running into a really painful issue with honeycomb\'s here, and i was wondering if anyone else has found a solution. the problem itself is quite simple: we frequently trigger background tasks in activity or , since most of our screens must display data loaded from a web service. while these tasks are running, we show the actionbar\'s refresh spinner and animate it. the problem is: oncreate and onresume are executed before is, so at the point where we start the task, the refresh spinner does not even exist. hence, it will not animate. i do not see any simple way around this. i guess we could keep the information about a task being spawned in oncreate, and as soon as the actionbar becomes available, update it accordingly. but still, i cannot believe a use case as common as this is so difficult to do with actionbar?'
-1,'does a similar thing (and yes, i find the \'pc\' moniker for windows machines very disgusting)'
-1,'that `#define n 10` is scary   NegativeSentiment   are you sure you do not intend on using that letter anywhere else?'
-1,'that is a really terrible way to read in all your files. try this: this will return a list of data frames, each of which is the contents of the corresponding file. or, if there are other csv files that you do not want to read in, you can restrict the specification: and to combine everything into one big data frame:'
-1,'I am not familiar with Python scripting. I am simply trying to create a small GUI that will allow me to alter a parameter in an ArcGIS Model using the Tkinter Scale and then run the model by clicking a TKinter Button. (The code below is not finished and is being used for testing purposes, hence the button does not actually call a different script yet). I get this TypeError in the Traceback: I have tried deleting many different things from my code to determine what these arguments might be but to no avail. It is incredibly frustrating as I am sure it is the most simple problem. My code is as follows:'
-1,'off topic, but i really really hate the 5 ` `s in a row. that is abuse!'
-1,'I am Having a xml file with around 60 to 70 tags. while calling the callbacks method of SAX Parsers startElement,endElement,characters the excessive use of if else makes code extremely painful.Are there any other way through which i can make my code more readable?'
-1,'this has nothing to do with but everything to do with the absolutely awful markup of your html and the lack of . you are going to want to wrap all of this \"free-text\" inside of a or two, and then make sure you are putting the inside of the sample css: html:'
